ID,Title,Complain,City,Province,Region,Zone,RM,Day,Month,Year,Correlative,Date,Metadata
1471,asalto," Bueno la verdad es que estoy absolutamente decepcionada de las instituciones de seguridad de nuestro país tanto carabineros como Pdi, les cuento, hace aproximadamente 2 semanas me robaron un camion cargado de mercaderías Sindelen, esto fue un asalto muy violento en donde secuestraron por aproximadamente 45 minutos al chofer y al peoneta amarrandolos y encapuchandolos, de carabineros los enviaron a la biro en donde los interrogaron y luego fueron despachados a sus casas (lo que esta bien) pero esa fue la única diligencia que se realizó ya que con mi esposo nos dedicamos a seguirle el rastro a nuestro vehículo, y bueno anoche como las 4 de la madrugada me llamo carabineros de la 26 comisaria de pudahuel que esta en tte cruz con san Pablo para darme la noticia del nuevo asalto al mismo camion pero ahora si que no me dieron nada de nada me dijieron solamente que tenia que esperar hasta las 4 de la tarde para saber el numero de la denuncia y lo mas comico es que ahora que otra vez apareció el camión vacio sin mercaderías y me dicen que antes de entregarlo deben realizar el peritaje y parece un chiste ya que el peritaje consiste en tomar el numero del chasis y el de la patente y confirmar que coincidan solo eso. no se supone que cuando estas cosas pasan deberían tomar huellas y pedir la descripción de los asaltantes mostrar fotos de archivos de delincuentes 0 algo similar??? o es que en este país el que roba nunca paga?? parece que lo mejor, es dedicarse a hacer lo mismo que los delincuentes ya que al parecer que es mas lucrativo, que ganarse la vida con honestidad... a mi en menos de un mes ya me han robado casi 25 millones de pesos por los que debo responder con mi esfuerzo y sobre todo el de mi esposo.","

Maipú", Santiago,13,4,1,  17,12,2012,201212,2012/12/17,"Publicado por: IP 190.20.200.235 el Lunes, Diciembre 17, 2012 - 15:34. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1473,abuso de poder en los estadios," el dia sabado 24 de noviembre de 2012, concurri al estadio monumental david arellano a ver el partido entre colo colo y audax italiano, por los playoffs clausura, iba ingresando por el sector ""arica"", en eso pase por varios registros entre personal civil de guardia y carabineros, al llegar al ultimo registro, yo de forma amable le dije: ""hola"" a la carabinero que estaba ahi, ella no me respondio nada, se dedico a revisarme entera hablando en todo momento con voz prepotente ""que teni ahi"" y ademas tironeandome, a lo cual me senti menoscabada, le manifeste de manera respetuosa que porque me daba ese trato si yo no era ni flaite ni delincuente, no porque ingresaba a un sector conflictivo del estadio me tenian que tratar como a la mayoria de los desordenados que pasan por ese sector arica, ademas le comente que yo habia sido carabinero. no le importo nada de lo que yo decia y seguia tironeandome, me boto mis maquillajes los que no eran tan baratos que digamos como para perderlos asi, yo tengo claro que al estadio no se pueden llevar ciertos objetos contundentes, pero aveces hay que tener criterio, como se les ocurre a carabineros que yo iba a lanzar mis maquillajes a alguien. hasta que al finalizar yo le volvi a decir ""oiga que la pasa porque es asi usted"" en eso me manda un empujon por la zona del hombro diciemdome ""ya pasa flaca, si segui alegando te llevo detenida"". yo muy enojada por la situacion acontecida, pedi hablar con el capitan a cargo le manifeste lo que habia pasado y este me acompaño hacia la funcionaria preguntando que pasaba: a lo que la carabinero respondio de forma descarada que yo habia empezado la provocacion. el sr. capitan manifesto hacerse cargo a posterior de ello retirandose del lugar sin darle mayor importancia. luego hable con un subteniente que se encontraba ahi, le conte los hechos y pedi el nombre de la funcionaria policial para un posterior reclamo: resulto llamarse "" jesenia osorio saez"" de la 20 com. pte. alto.hago presente que yo en ningun momento fui agresiva ni utilice palabras soeces en contra del personal policial.","

La Florida", Santiago,13,4,1,  14,12,2012,201212,2012/12/14,"Publicado por: IP 201.241.59.143 el Viernes, Diciembre 14, 2012 - 17:14. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1474,peligroso, don jose miguel inostroza crisosto tine sida y una enfermedad veneria en el ano esta contajiando personas en el sauna 283 y en los cines es peligroso es malo tengan cuidado en carabineros chile estan tapando todo esto para que no sea publico el es malo no tine piedad quire contajiar a personas ..... que clace de persona tienen en esa intitucion su numerlo de trabajo es 0229224770 y su celular es 56194029,"

La Reina", Santiago,13,4,1,  09,12,2012,201212,2012/12/09,"Publicado por: IP 190.22.197.90 el Domingo, Diciembre 9, 2012 - 12:42. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1477,tráfico contra el tránsito ," Desde hace un tiempo, más precisamente desde que la calle “ Manuel Rodríguez” empezó con doble vía de circulación, nefasta decisión, debido a que dicha calle no es tan ancha como para que tenga doble vía y además las veredas son angostas, poniendo en peligro de atropello a todas las personas que circulamos caminando por esta calle y por los pasajes que salen a esta calle, como por ejemplo, el pasaje Elena Revuelta, el cual desde hace bastante tiempo, ha sido tomado por los automovilistas y todo tipo de transporte, como vía alternativa, para correr por estos pasajes, lo mismo ocurre con el pasaje Párroco Juan Agustín Ugarte, el cual ha sido tomado también, como vía alternativa, sobre todo los días de semana que es cuando se forman verdaderos “tacos” de autos, camiones y furgones que circular por estos pasajes y lo peor de todo es que ocupan los mencionados “pasajes” como doble vía, lo cual es muy grave tomando en cuenta que estos pasajes son muy angostos y por consecuencia la gente que vivimos allí incluyendo niños, estamos en constante peligro de atropello, debido a que salimos de nuestras casas y nos encontramos con autos casi pegados a las rejas de nuestras casas, es decir también con el peligro de que nos choquen las rejas de nuestras casas.Dicha situación nos tiene muy alterados y nerviosos con temor de que cualquier día pueda ocurrir una desgracia y lo más grave es que no hacen caso a la señalización que es de sólo una vía y los vehículos pasan contra el tránsito haciendo doble vía.Por lo antes expuesto, le solicitamos encarecidamente realizar las gestiones necesarias para que dicho problema que nos involucra a todas las personas de esta Villa “Lomas Blancas” sea resuelto de la mejor manera, pensando en el bienestar de las personas que mayoritariamente circulamos caminando por estos pasajes.En espera de una buena acogida, les saludamos atentamente,","

Maipú", Santiago,13,4,1,  02,12,2012,201212,2012/12/02,"Publicado por: IP 200.83.168.227 el Domingo, Diciembre 2, 2012 - 20:45. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1478,mal funcionario, un reclamo en contra de jose miguel inostroza crisosto el carbinero frecuenta un sauna y esta contajiado con sida y una enfermedad veneria a contajiado a muchas personas el el sauna de vellavista y en los cines del centro de santiago frecuenta lugares como disco cero preocupesen de ese carabinero es un peligro para la sosiedad,"

Cerro Navia", Santiago,13,4,1,  01,12,2012,201212,2012/12/01,"Publicado por: IP 173.245.84.171 el Sábado, Diciembre 1, 2012 - 20:21. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1480,"abuso de poder, falta de respeto"," Estimados, el dia 08 de Noviembre me encontraba conduciendo por calle UMaña con calle Arica, en ese momento me di cuenta que habia ocurrido un accidente con producto de muerte, la cosa es que cortaron el transito por umana desviandolo por calle arica, estando detenido por luz roja calcule que podia pasar sin problemas hacia la izquierda pero llego el carabinero (porque los 7 anos en la institucion no le han servido de nada) Daniel Figueroa de la 21 com. Estacion Central, en una patrulla obstaculizandome el paso y dejandome atrabezado en la calzada, tomando en cuenta que el bus en que manejaba es de aprox 13 metros de largo, como quede atravesado el inutil carabinero empezo a gritonearme frente a mucha gente que obserbava el accidente, haciendole saber que el no era mi papa ni menos su esclavo para que me tratara de esa forma y expresandole que el era el que estaba cometiendo la infraccion y no yo, pero fue como si le metieran un aji por el trasera, indignandose..., pero como se monto en el macho tubo que correr su patrulla para dejarnme pasar abanzando unos metros donde me detuvo infraccionandome. Cuando le pregunte cual era la infraccion se quedo callado en 3 ocaciones, cuando empezo a escribir le hice saber que eso es abuso de poder, haciendome callar como si estuvieramos en dictadura, ahora me pregunto: esta es la gente que nos cuida supuestamente, recuerden que se hace un juramento por dios y por la patria al momento de vestir el uniforme institucional, creo que entre esta gente se cuidan y protegen las espaldas antes de realmente servir a su pais","

San Miguel", Santiago,13,4,1,  29,11,2012,201211,2012/11/29,"Publicado por: IP 68.171.231.17 el Jueves, Noviembre 29, 2012 - 15:13. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1482,"carabineros dados de baja, por conducta mala, con efectos inmediatos. "," AUNANDO JURISPRUDENCIAS, FALLOS EMITIDOS POR LOS TRIBUNALES DE JSUTICIA Y VEREDICTOS AFINADOS, HE COMPROBADO QUE TODOS LOS carabineros Y DE OTROS GRADOS QUE HAYAN SIDO Dados DE Baja, POR Conducta Mala, CON Efectos INMEDIATOS, TIENEN DERECHO A LO SIGUIENTE:A.- QUE LE SEAN CANCELADOS LOS SUELDOS DESDE EL MOMENTO EN QUE FUERON Dados DE Baja, ES DECIR CUANDO SUS REMUNERACIONES FUERON SUSPENDIDAS HASTA LA INSTANCIA QUE DICHA BAJA HAYA QUEDADO A FIRME EN LA INSTANCIA DEL SEÑOR GENERAL DIRECTOR Y HABER TOMADO RAZON LA CONTRALORÍA GENERAL DE LA REPÚBLICA.- Ejemplo: Si el Carabinero xxxx, fue dado de baja el 01 de Enero 2.011 y reclamó hasta la instancia del señor General Director ( Artículo 43º del Reglamento Nº 11 ) y la Resolución final de esta autoridad fue con fecha 16 de Septiembre 2.012, QUE LE CONFIRMÓ LA BAJA POR Conducta Mala, CON Efectos INMEDIATOS, ( Se le deben pagar 21 vez su último sueldo, con todos los beneficios, ya que, los sueldos, si fueron retenidos es ilegal ). EN IGUALDAD DE CONDICIONES LO TIENEN AQUELLOS QUE HAYAN ESTADO UN MES SINS UELDO O DOS AÑOS, ETC.- Si UD. está en estas condiciones, debe recuperar esos dineros, que en muchos casos suman millones.- Para lo anterior, tomen contacto con el salva-pacos de recoleta si lo estiman pertinentes, O HAGAN TRAMITES CON abogados PARTICULARES.-  No vale para los que lograron que la sanción expulsiva haya sido anulada o modificada en las instancias de defensa.....Y HAYAN VUELTO AL SERVICIO ACTIVO.-TAMPOCO ES VÁLIDOS PARA LOS QUE HAYAN SIDO Dados DE BAJA POR CALIFICACIONES, PERO ESTOS SI TIENEN DERECHO AL SUBSIDIO DE CESANTÍA.- Cuidado hay plazo para ello y a cobrar señores...... no pierdan su dinero y hace falta para la NAVIDAD o no?. EN LA DIGCAR. ESTAN DE muerte.-Atte. EL SALVA-PACOS DE RECOLETA.-","

Recoleta", Santiago,13,4,1,  26,11,2012,201211,2012/11/26,"Publicado por: IP 201.223.21.31 el Lunes, Noviembre 26, 2012 - 23:05. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1483,violencia psicologica en el ingreso al estadio," Soy Abonado del club deportivo Universidad de Chile, el pasado miércoles asistí como visita a tribuna Andes al estadio Santa Laura a presenciar el partido de la U con Union.Fui con mi hija menor de 14 Años, al momento del Ingreso te solicitan a cedula de identidad y el ticket de entrada, luego de eso pasas generalmente a una revision que esta vez la realizo carabineros, ( según la nueva ley el club local debe proveer personal de seguridad para hacerlo)el tema es que el señor carabinero que me reviso a mi, se fue directamente a mis bolsillos y metio sus manos de forma violenta, ante tal situación , le dije al carabinero que lo que estaba haciendo era ilegal y le manifeste que no lo iba a dejar, le dije que si queria revisara encima como generalmente lo hacen pero nada mas, tambien me solicito que le mostrara mi billetera,Luego se acerca otro carabinero de fuerzas especiales (por el uniforme pienso eso) y me dijo que si el queria me llevaba al calabozo y me podia hacer quitarme toda la ropa para registrarme.Me quede callado, pasmado ante tal demostración de poder absoluto y nos dejaron pasar.camine unos metros y vi otro carabinero con 3 estrellas en el hombro derecho, me acerque a el y le pregunte si era legal que a un ciudadano sin antecedentes que paga sus impuestos y que va a ese lugar a ver un espectáculo con su hija sea tratado de esa forma.el me miro y respondió escuetamente que si que si ellos estimaban lo hacían y que era legal. El tema es que considero que la actitud de los carabineros hacia mi persona fue absolutamente violenta, me hicieron sentir como delincuente y yo solo queria ver un partido de futbol junto a mi hija.Voy al estadio por años jamas he tenido un problema con nadie, en mi grupo familiar somos todos abonados andes de la U y esto lo considero dificil de aceptar, Se supone que se promulgo una ley para que la familia asista al estadio con seguridad , sin embargo este tipo de actitudes anormales generan molestia., incluso me cuestiono si quiero ir nuevamente al estadio y que mi familia pase por esto nuevamente.Pienso que nadie esta dispuesto a que lo violeten metiendole las manos a los bolsillos, el pudo haber pedido que le mostrara el contenido de los mismos y no lo hizo, solo quizo meter sus manos de forma violenta en los bolsillos y demostrar que ellos estan sobre la dignidad de un ciudadano que paga sus impuestos, que no tiene antecedentes y que va con su familia a ver un espectáculo simplemente. (ese es el sentimiento que me queda)Sin duda debe haber muchos casos parecidos o mas terribles de hinchas que van a un estadioa ver futbol y se ven vulnerados por la actitud de quienes se supone deben resguardar el orden y seguridad de los ciudadanos.Me gustaria saber si las personas que promulgaron la ley pensaron en esta clase de situaciones, me parece denigrante tener que acatar este tipo de actitudes sin tener a quien reclamar, ¿ el fiscal que va al estadio puede detener a un carabinero que se exceda en el trato con un hincha?Tengo una buena impresion de carabineros como institucion sin embargo en este caso, particularmente en el estadio se les pasa un poquito la mano con personas que solo quieren ver un espectaculo. "" Ojala y puedan mejorar su actitud con las personas que asisten a los estadios""","

Maipú", Santiago,13,4,1,  23,11,2012,201211,2012/11/23,"Publicado por: IP 186.79.20.181 el Viernes, Noviembre 23, 2012 - 16:13. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1485,infracción mal cursada y con dolo," Sien las 17.45 del día 09.11.2012en los momentos en que conducia el vehiculo, en dirección poniente a oriente, saliendo de atender a mi hijo de la pediatra, al crusar vicuña , al oriente fui detenido por el funcionari de carabinero , Francisco Cabezas C, que se encontraba de espaldas hacia mi ablanda por telefono, mas dos funcionarios mas carabinera Jara, y un tercer funcionario, de los cuales se encontravan escribiendo un reporte de otro vehiculo,al pasrlo se enderesan y yo ya los havia sobrepasado, e igual me detubieron , me detube ya que iva lento, el carabinero cabezas me solicita la documentción del vehiculo, cual mse le entrege , la que se encuentra al día,despues de dos minutos me pide mi cedula de identidad, y licencia de conducir. al día. se dirige a donde sus colegas y se debuelbe a decirme que seria infraccionado por no detenerme en el semaforo en funcionamiento, lo cual seria falso , la intencion de dolo que se produce en el momento es de caracter grave , pero como somos unas personas queno podemos d3emostrar los hecho quedamo indefensos , adelante de estos funcionarios corrupto, teniendo a mi señora , hija de 39 y19 años de edad de testigos , , a la ves diciendole a un oficial de mayor rango que mis familiares lo insultaros . lo cual nunca sucedio , para una persono de trabajo que su licencia es su elemento de trabajo ,se le castiga e infracciona sin pudor , solo les interesan cumplir con sus metas , cuando tengan reuniones con los que se dicen intendentes por fabor colcar camaras donde ejercen su trabajo los funcionarios para asi poder , demostrar que aveses si tenemos la razon los siudadanos, no los corruptos carabineros , por que algunos como estos tres carabineros . FRANCISCO CABEZAS. CARABINERA 2° JARA, Y EL TERCER FUNCIONARIO, SE AN COLUDIDO PAA LA INFRACCIÓN. y OJALA QUE NO SUCEDA CON MAS PERSONAS . y no tener mar funcionarios . corruptos, amigao de los traficantes, de los que se roban los cajeros, de los que sacan labuelta en casa con las pololas tomando desayunos, mientras a los siudadanos lo asaltal . Que lo oficiales de servicio se preocupen de estar mas tiempo en la comisaria queesn sun casa y no le dejen toda la pega al sub oficial de guardia , que no pasen ablando por celular cuando manejan . no usan sinturon de seguridad todo es una chacra .los grabaremos para demostrar que no tienen solo la verdad sino que el siudadano si tieni su verdad , no por que usan un uniforme tienen el poder gracias","

La Florida", Santiago,13,4,1,  20,11,2012,201211,2012/11/20,"Publicado por: IP 200.55.214.19 el Martes, Noviembre 20, 2012 - 11:30. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1486,injusticia," Regresando de vacaciones un carabinero placa xxxx, me para en la carretera y me pide mis documentos. Teniéndo todo al día, me va pidiendo los papeles uno a uno (revisión técnica, permiso circulación, padrón, CI y licencia de conducir), a pesar de yo haberle pasado mi porta documento previamente para que él los sacara.La revisión técnica no me la aceptó por el hecho de no ser la original sino que una de las copias que vienen adjuntas (copia municipal..... ojo que esta no estaba vencida). El carabinero me dice que esa no es la revisión técnica original y que la copia no sirve por lo que no me la recibió. Sabiendo obviamente que está al día, ya que reconoció esto observando el sello en el parabrisas.Me sacó un parte por no portar el documento de revisión técnica al momento de control. Es esto legal? es un parte válido?.La cuestion es que me acerque a una planta de revisión técnica para preguntar acerca de esto(PRT de lo Barnechea en Santiago) y me dijeron que es válido andar con la copia y que sirve legalmente ante un control de carabineros.También me he acerqué a un retén móbil a conversar con un carabinero y me dijo que es extraño el parte y que es un tema de criterio... plop!! no sabía que la ley dependía del criterio. O el papel sirve, o no sirve. Al parecer para ese carabinero no servia, pero para otro podría servir.Bueno el hecho es que yo andaba con la copia a proposito por un tema de comodidad ya que es un papel más fino y cabe mejor en el porta documentos. El original lo tengo guardado en Santiago.Todo esto ocurrió el 15 de Noviembre en la ruta 5, km 620 (prefectura de Malleco N°2) . Ahora debo pedirlo por exsorto y pagarlo no más. Nada que hacer.","

Lo Barnechea", Santiago,13,4,1,  19,11,2012,201211,2012/11/19,"Publicado por: IP 190.196.105.129 el Lunes, Noviembre 19, 2012 - 22:09. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1468,parte por no avazar," Hace dos días me detuve a buscar un pasajero en un lugar habilitado y sólo de paso, sin detener el vehiculo y mucho menos bajarme de él (entiendo claramente la diferencia entre detenerse y estacionarse) ante lo cual apareció en la Parte trasera un taxi que queria ocupar mi puesto, y un carabinero apareció de forma brusca que avanzara ""AVANCEEEEE"""" ""AVANCEEE"" , a lo que agregué soy una persona , por favor tráteme con mas respeto, además llevo a mi polola a un tratamiento dental voy a salir luego, por favor.. ""ES qque UD no entiende que ACA NO SE PUEDE estacionar"",, respondo"" no estoy estacionado, tengo las luces de advertencia que estoy detenido y procederé a salir, estoy claro de que no estoy estacionado y mis acompañantes también"".. "" A CON que UD no entiende A lA BUENA,, lo CITARé Al JUZGADo, ahí UD explicará todo eso"".. me dejó a un costado con el vehículo estacionado por mas de 12 minutos, para cursar una infracción que dice lo siguiente""DESOVEDECER SEÑAL DE TRANSITO A CARABINERO DE SERVICIO EN SENTIDO DE AVAZAR"".Tengo el video grabado donde el carabinero, nunca explica el motivo por el cual cursa la infracción y queda diciendo, lea el papel ahi esta todo... Yo creo que trato y converso con personas, si no tengo un trato digno. Me tratan como animal y sin respuestas, es una buena señal de que estamos desprotegidos.El carabinero cursó la infracción con malicia, porque detuvo el tránsito por mas tiempo del normal, a lo que la cituación no se mejoró , se empeoró.","

Chillán", Ñuble,16,3,0,  22,12,2012,201212,2012/12/22,"Publicado por: IP 186.35.104.236 el Sábado, Diciembre 22, 2012 - 15:42. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1469,hostigamiento telefónico y desacuerdo en intervención número fijo 51293267," estimados señores: constantemente cada 20 minutos en reiteradas ocacionesrecibo llamada de los carabineros de Chile Obligandome reiteradamente a dar información que mis padres No autorizan yo como titular tampoco, esto para mí y mis padres es una gran molestia por el 0 respeto telefónico hacia mi Domicilio¡¡¡ esto realmente es el colmo!!!NO ESTOY EN ACUERDOS CON QUE carabineros INTERVENGA MI NUMERO fijo llamando en repetidas Ocacionesconversando con ellos de manera Personal se les dice que No llamen más al Domicilio particular y tambien se les dice que ¡¡¡No puedo entregar información mis padres me tienen Prohibidoporque en cualquier momento se pueden hacer pasar por ellosinformación que realmente NO existe en dicha comisaríaestoy Indignado estos carabineros sin ni siquiera llamarlos, llaman Día Tarde Y noche en repetidas veces.ya estoy ¡¡¡¡harto quiero que la paren de llamarme a mi domicilio porque no es Callcenter!!!y quiero estar en mi casa tranquilo. ya no quiero más hostigamiento por parte de los carabinerospor lo menos necesito que me pidan disculpas del caso para que no vuelvan a llamarme más.y que den pronta solución porque ese Número de contacto es exclusivamente habilitado para que llamen mis familiares compañeros de iglesia y Nadie más.¿que solución me pueden entregar para Parar con esto del Hostigamento?abogado responda por favor a mi reclamoempresa o institución aluída tambiény Periodistas y prensa por favor también ayudenme y acojan mi reclamo esto es muy serio","

", ,,,,  18,12,2012,201212,2012/12/18,"Publicado por: IP 200.120.19.9 el Martes, Diciembre 18, 2012 - 13:38. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
